,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_learning_rate,param_n_estimators,param_random_state,params,split0_test_neg_mean_absolute_error,split1_test_neg_mean_absolute_error,split2_test_neg_mean_absolute_error,split3_test_neg_mean_absolute_error,split4_test_neg_mean_absolute_error,split5_test_neg_mean_absolute_error,split6_test_neg_mean_absolute_error,split7_test_neg_mean_absolute_error,split8_test_neg_mean_absolute_error,split9_test_neg_mean_absolute_error,mean_test_neg_mean_absolute_error,std_test_neg_mean_absolute_error,rank_test_neg_mean_absolute_error,split0_test_neg_mean_squared_error,split1_test_neg_mean_squared_error,split2_test_neg_mean_squared_error,split3_test_neg_mean_squared_error,split4_test_neg_mean_squared_error,split5_test_neg_mean_squared_error,split6_test_neg_mean_squared_error,split7_test_neg_mean_squared_error,split8_test_neg_mean_squared_error,split9_test_neg_mean_squared_error,mean_test_neg_mean_squared_error,std_test_neg_mean_squared_error,rank_test_neg_mean_squared_error,split0_test_max_error,split1_test_max_error,split2_test_max_error,split3_test_max_error,split4_test_max_error,split5_test_max_error,split6_test_max_error,split7_test_max_error,split8_test_max_error,split9_test_max_error,mean_test_max_error,std_test_max_error,rank_test_max_error
0,0.7446913242340087,0.009588657961626426,0.0047864198684692385,0.00040044980790765043,0.1,10,0,"{'learning_rate': 0.1, 'n_estimators': 10, 'random_state': 0}",-0.8055983636519711,-0.8707702453408912,-1.5069314270415568,-1.0338456446959166,-0.9067740284129087,-1.0065730973730924,-1.0821785167580014,-1.042509623710325,-1.161694445017445,-0.909459533573984,-1.032633492557609,0.18804393381557213,4,-1.0374712369470742,-1.4184411382929565,-3.7832296628698785,-2.1439213906067254,-1.674240978772443,-2.3085159487676554,-2.066954188286675,-1.8155110805599353,-2.509104985924985,-1.9513886028290817,-2.070877921385741,0.7011724423461585,4,-6.929571984435803,-7.070799640610973,-8.796771771771787,-8.4746556473829,-12.521413721413726,-14.376252019386108,-13.799438202247204,-6.647155963302762,-8.677703115455122,-20.332518796992517,-10.76262808629989,4.191204802288298,3
1,1.4847346782684325,0.01791409294549914,0.006978797912597656,0.0006302923292640134,0.1,20,0,"{'learning_rate': 0.1, 'n_estimators': 20, 'random_state': 0}",-0.7746878392090204,-0.8468652935363782,-1.466719048030477,-1.0059760193996645,-0.8916341951012342,-0.9768487472007585,-1.0615252159095294,-1.018752744941477,-1.0518020715628558,-0.874249880025475,-0.9969061054916871,0.1808024231029415,2,-0.9675039369821642,-1.349599228469935,-3.5816862476877795,-1.9315074600120263,-1.6066977663140427,-2.194860345005049,-1.9267784296362256,-1.7254542213300523,-2.0909467048411585,-1.8947194562049627,-1.9269753796483395,0.6507622627496898,2,-6.1870786516854,-7.876247030878858,-8.61930199430202,-7.563833333333333,-12.271610169491538,-14.624911032028468,-11.17975708502024,-6.828320312500015,-8.201377245508986,-20.332518796992517,-10.368495565174136,4.165686296598895,2
2,2.283008646965027,0.026575298980098357,0.010236215591430665,0.0006142323192616342,0.1,30,0,"{'learning_rate': 0.1, 'n_estimators': 30, 'random_state': 0}",-0.7890483234942024,-0.7910504537783639,-1.3938643564767867,-0.9742845341214174,-0.8723423587706682,-0.937732462814369,-1.0473039238160566,-1.0036622136622244,-1.0447271602027792,-0.8862499427153024,-0.9740265729852171,0.1657012785185795,1,-0.9947148465522231,-1.1410154939329527,-3.2496970498232534,-1.749341983739496,-1.5176755204219676,-2.03865935152821,-1.907370537158871,-1.682104172608182,-2.084136424269272,-1.9448373300795285,-1.8309552710113954,0.5866135743768462,1,-6.63907455012853,-7.070799640610973,-7.654349859682017,-7.686341463414648,-11.831803278688536,-13.508754208754215,-11.437272727272719,-7.515154038301397,-8.201377245508986,-20.332518796992517,-10.187744580935455,4.053167957923692,1
3,0.7773218393325806,0.012560198217940095,0.005320167541503907,0.0006500696441591775,0.01,10,0,"{'learning_rate': 0.01, 'n_estimators': 10, 'random_state': 0}",-0.8148542936400239,-0.8185206260019243,-1.5116024631152845,-1.058238253006949,-0.9364423550324003,-1.0206639089367755,-1.0963358155352225,-1.0649502941608466,-1.1329043902345874,-0.9195689471535206,-1.0374081346817534,0.18985447516029894,6,-1.0806975890204824,-1.2536884758115536,-3.7842531195960096,-2.2054587898917526,-1.7166285463521869,-2.406895663729827,-2.1605496797015618,-1.8750176525887439,-2.4278582281601646,-2.0354670011498177,-2.09465147460021,0.7078037953386093,8,-8.350191570881229,-6.518181818181803,-8.661181750187001,-8.360576923076913,-13.058836689038046,-15.208259587020649,-10.90272108843538,-6.818550106609823,-9.207377049180334,-22.039317073170732,-10.912519365578191,4.516531162782137,9
4,1.5609298944473267,0.028857075045877496,0.007507538795471192,0.0006512713097634158,0.01,20,0,"{'learning_rate': 0.01, 'n_estimators': 20, 'random_state': 0}",-0.8167687152070187,-0.8639088058627148,-1.54697168096764,-1.0535820373529834,-0.9481695694358331,-1.016860843732298,-1.0658694607575765,-1.0547074104653515,-1.1259193078226288,-0.9100827074228751,-1.040284053902692,0.19291414700814238,9,-1.084652351319056,-1.3666620237572409,-3.8877583129524873,-2.2049186280742306,-1.7367402267234753,-2.3907793647256694,-2.0370530938649267,-1.8640302206761385,-2.428995715537467,-1.9399780887840847,-2.0941568026414776,0.7201014688267379,7,-8.333928571428569,-6.572538226299711,-8.652029520295216,-8.407928388746825,-13.010467289719632,-14.965416666666673,-10.91804347826085,-6.738675213675204,-8.720650095602295,-21.438888888888908,-10.775856633958389,4.365062471905821,4
5,2.303684878349304,0.03374729933656482,0.009905219078063965,0.0005068484632650892,0.01,30,0,"{'learning_rate': 0.01, 'n_estimators': 30, 'random_state': 0}",-0.8190709830742128,-0.835319226746208,-1.5508638742694962,-1.0475536309056923,-0.9422888165860348,-1.0145107655702656,-1.0434503370248063,-1.058096639843921,-1.1140452087207096,-0.8927164588482606,-1.0317915941589608,0.197175234152882,3,-1.0895380625558788,-1.2919293534019165,-3.904598405382455,-2.1855327108518465,-1.7191047102567982,-2.375303882261434,-1.9634403909578932,-1.870608972154099,-2.3554392356042144,-1.9096933326205334,-2.066518905604707,0.7294039319870796,3,-8.333928571428569,-6.597467608951709,-8.6946107784431,-8.445622119815635,-13.010467289719632,-14.938492871690435,-11.062288135593208,-6.689285714285749,-8.67720930232559,-21.37805642633231,-10.782742881858592,4.348530115819768,5
6,0.7821859359741211,0.017344375509742046,0.004888176918029785,0.0003080011731391209,0.001,10,0,"{'learning_rate': 0.001, 'n_estimators': 10, 'random_state': 0}",-0.8169082350160292,-0.8532969898885101,-1.518163830528086,-1.0460487053680496,-0.9442028798337879,-0.9940556591813604,-1.1258275421685746,-1.0512969429421657,-1.0827473447369251,-0.9339689011183676,-1.0366517030781854,0.1857538592706891,5,-1.086084516385046,-1.3561293807144459,-3.813240364694868,-2.1827009900703302,-1.7324286306499597,-2.3365694738269944,-2.2262307460056516,-1.8525931520590684,-2.228325100505453,-2.0420412043705927,-2.0856343559282413,0.6934970166050662,5,-8.36169354838714,-6.565288753799425,-8.712499999999995,-8.384358974358971,-12.856603773584911,-15.183392226148413,-10.820915032679716,-6.836363636363632,-8.68999999999999,-21.484244372990364,-10.789536031831256,4.379837617223121,6
7,1.5509182453155517,0.02141393730278117,0.007510495185852051,0.0006813497775704364,0.001,20,0,"{'learning_rate': 0.001, 'n_estimators': 20, 'random_state': 0}",-0.8162005565051306,-0.8548421660580393,-1.5139870768029127,-1.0529103564102285,-0.9312170282425254,-1.0218840458512317,-1.0802031968731156,-1.0661712262767502,-1.1178622136500296,-0.9373813830572943,-1.0392659249727259,0.18445891404768605,8,-1.0851405625200492,-1.3552591432060144,-3.7975878215515517,-2.2035908412372986,-1.720827927444756,-2.4007846705905145,-2.1192209220089597,-1.8904595836161895,-2.344465546009655,-2.0312085750575455,-2.0948545593242534,0.6942524405597686,9,-8.335353535353551,-6.565288753799425,-8.703860160233045,-8.384358974358971,-13.030821917808218,-15.183392226148413,-10.752941176470609,-6.868089430894329,-8.751807228915649,-21.408237232290006,-10.798415063627221,4.365993358955003,7
8,2.3453983068466187,0.02918816700661275,0.0099745512008667,0.000774988340302898,0.001,30,0,"{'learning_rate': 0.001, 'n_estimators': 30, 'random_state': 0}",-0.8164091846688539,-0.8492488663443453,-1.5131291224942034,-1.061678119695047,-0.9252615911654548,-1.021792663434213,-1.0538861745276222,-1.067389462216562,-1.130127876176419,-0.9413305065989138,-1.0380253567321636,0.1851915451631056,7,-1.0855802320105754,-1.3295450348082767,-3.7955637143273,-2.2317238625086926,-1.7157971874190527,-2.3955008779586895,-1.997795430342077,-1.8960111616361237,-2.416755388057588,-2.067209645568382,-2.0931482534636756,0.7002046353446006,6,-8.335353535353551,-6.5656043295249695,-8.66232980332829,-8.396491228070172,-12.89728395061729,-15.029813664596297,-10.752941176470609,-6.872073921971257,-9.037011884550115,-21.484244372990364,-10.80331478674729,4.351240209747661,8
