,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_max_depth,param_max_features,param_min_samples_leaf,param_min_samples_split,param_n_estimators,param_random_state,params,split0_test_neg_mean_absolute_error,split1_test_neg_mean_absolute_error,split2_test_neg_mean_absolute_error,split3_test_neg_mean_absolute_error,split4_test_neg_mean_absolute_error,split5_test_neg_mean_absolute_error,split6_test_neg_mean_absolute_error,split7_test_neg_mean_absolute_error,split8_test_neg_mean_absolute_error,split9_test_neg_mean_absolute_error,mean_test_neg_mean_absolute_error,std_test_neg_mean_absolute_error,rank_test_neg_mean_absolute_error,split0_test_neg_mean_squared_error,split1_test_neg_mean_squared_error,split2_test_neg_mean_squared_error,split3_test_neg_mean_squared_error,split4_test_neg_mean_squared_error,split5_test_neg_mean_squared_error,split6_test_neg_mean_squared_error,split7_test_neg_mean_squared_error,split8_test_neg_mean_squared_error,split9_test_neg_mean_squared_error,mean_test_neg_mean_squared_error,std_test_neg_mean_squared_error,rank_test_neg_mean_squared_error,split0_test_max_error,split1_test_max_error,split2_test_max_error,split3_test_max_error,split4_test_max_error,split5_test_max_error,split6_test_max_error,split7_test_max_error,split8_test_max_error,split9_test_max_error,mean_test_max_error,std_test_max_error,rank_test_max_error
63,0.12527890205383302,0.002945888775282189,0.003294563293457031,0.0004861969392141919,6,sqrt,2,2,10,0,"{'max_depth': 6, 'max_features': 'sqrt', 'min_samples_leaf': 2, 'min_samples_split': 2, 'n_estimators': 10, 'random_state': 0}",-0.739272680405221,-0.7399713339380967,-1.1634800897443232,-0.852756740742711,-0.82824962626495,-0.7747791650027097,-0.8655324116137685,-0.7673580169507995,-0.9587693339881032,-0.7737634335377213,-0.8463932832188406,0.12383824809668594,103,-0.8575735263115289,-0.8410651959375799,-2.2254470756364158,-1.3215674843804888,-1.3882905734067204,-1.6103547603071977,-1.413323133733079,-1.0964473106470694,-1.623694122255747,-1.4925909968259325,-1.387035417944176,0.38571860920113726,103,-8.16468286450111,-5.23846272903484,-6.221018274297569,-8.619191284121438,-10.481916858277739,-15.125032573530948,-5.738503465973759,-7.27251724163424,-9.665829011023597,-17.57704780753214,-9.410420210992738,3.8519210773310713,103
64,0.23521685600280762,0.006881180587325864,0.004355621337890625,0.0004432578658185651,6,sqrt,2,2,20,0,"{'max_depth': 6, 'max_features': 'sqrt', 'min_samples_leaf': 2, 'min_samples_split': 2, 'n_estimators': 20, 'random_state': 0}",-0.7289872113377313,-0.7366146753427515,-1.1808698392026327,-0.8441304756196257,-0.8438390183466994,-0.7644367479570847,-0.8448825734197158,-0.757851616920174,-0.9591959007088001,-0.7471781191366023,-0.8407986177991817,0.13211192171936514,83,-0.8266788116488595,-0.8375577888919395,-2.291777500452299,-1.2812412351015945,-1.4004565313262807,-1.582157676052369,-1.346839406811357,-1.0772664841394406,-1.5965948834305836,-1.403357902515828,-1.3643928220370551,0.40256128616282927,83,-7.054751472469945,-5.396094309157526,-6.231918850531246,-8.405519365621032,-10.200962743484585,-15.11457619686761,-5.4927525446939764,-7.191610912866459,-9.367685260564038,-17.22198588952513,-9.167785754578155,3.829411726920801,81
65,0.352504825592041,0.0083336014790559,0.005273675918579102,0.0005658986412956836,6,sqrt,2,2,30,0,"{'max_depth': 6, 'max_features': 'sqrt', 'min_samples_leaf': 2, 'min_samples_split': 2, 'n_estimators': 30, 'random_state': 0}",-0.7226214268888884,-0.7449192803212596,-1.1565147817146864,-0.8417378601099803,-0.8519010985636014,-0.7617995097199722,-0.8425306987110384,-0.759262115215569,-0.9539496903504289,-0.738460646898486,-0.837369710849391,0.12609926690248718,75,-0.8119757982393981,-0.8525836714139066,-2.205032267404572,-1.2729692014698624,-1.434929449885337,-1.5877010416001613,-1.3390339808291551,-1.0694106016028715,-1.5794767606835274,-1.3987231154801185,-1.3551835888608907,0.3835671073352676,77,-6.535402493523975,-5.26558800496441,-5.955977738104972,-8.225934058206352,-9.730766026340664,-15.09282604629892,-5.902603186764406,-7.000348074778426,-9.224600033086155,-17.54448652027516,-9.047853218234344,3.92645058866427,71
66,0.11873631477355957,0.003519602346481363,0.003244900703430176,0.0004089954008206562,6,sqrt,2,4,10,0,"{'max_depth': 6, 'max_features': 'sqrt', 'min_samples_leaf': 2, 'min_samples_split': 4, 'n_estimators': 10, 'random_state': 0}",-0.739272680405221,-0.7399713339380967,-1.1634800897443232,-0.852756740742711,-0.82824962626495,-0.7747791650027097,-0.8655324116137685,-0.7673580169507995,-0.9587693339881032,-0.7737634335377213,-0.8463932832188406,0.12383824809668594,103,-0.8575735263115289,-0.8410651959375799,-2.2254470756364158,-1.3215674843804888,-1.3882905734067204,-1.6103547603071977,-1.413323133733079,-1.0964473106470694,-1.623694122255747,-1.4925909968259325,-1.387035417944176,0.38571860920113726,103,-8.16468286450111,-5.23846272903484,-6.221018274297569,-8.619191284121438,-10.481916858277739,-15.125032573530948,-5.738503465973759,-7.27251724163424,-9.665829011023597,-17.57704780753214,-9.410420210992738,3.8519210773310713,103
67,0.23852198123931884,0.008227544913559629,0.004306936264038086,0.00041417204059160146,6,sqrt,2,4,20,0,"{'max_depth': 6, 'max_features': 'sqrt', 'min_samples_leaf': 2, 'min_samples_split': 4, 'n_estimators': 20, 'random_state': 0}",-0.7289872113377313,-0.7366146753427515,-1.1808698392026327,-0.8441304756196257,-0.8438390183466994,-0.7644367479570847,-0.8448825734197158,-0.757851616920174,-0.9591959007088001,-0.7471781191366023,-0.8407986177991817,0.13211192171936514,83,-0.8266788116488595,-0.8375577888919395,-2.291777500452299,-1.2812412351015945,-1.4004565313262807,-1.582157676052369,-1.346839406811357,-1.0772664841394406,-1.5965948834305836,-1.403357902515828,-1.3643928220370551,0.40256128616282927,83,-7.054751472469945,-5.396094309157526,-6.231918850531246,-8.405519365621032,-10.200962743484585,-15.11457619686761,-5.4927525446939764,-7.191610912866459,-9.367685260564038,-17.22198588952513,-9.167785754578155,3.829411726920801,81
68,0.351916241645813,0.006895197233816632,0.005714678764343261,0.00031142642294204083,6,sqrt,2,4,30,0,"{'max_depth': 6, 'max_features': 'sqrt', 'min_samples_leaf': 2, 'min_samples_split': 4, 'n_estimators': 30, 'random_state': 0}",-0.7226214268888884,-0.7449192803212596,-1.1565147817146864,-0.8417378601099803,-0.8519010985636014,-0.7617995097199722,-0.8425306987110384,-0.759262115215569,-0.9539496903504289,-0.738460646898486,-0.837369710849391,0.12609926690248718,75,-0.8119757982393981,-0.8525836714139066,-2.205032267404572,-1.2729692014698624,-1.434929449885337,-1.5877010416001613,-1.3390339808291551,-1.0694106016028715,-1.5794767606835274,-1.3987231154801185,-1.3551835888608907,0.3835671073352676,77,-6.535402493523975,-5.26558800496441,-5.955977738104972,-8.225934058206352,-9.730766026340664,-15.09282604629892,-5.902603186764406,-7.000348074778426,-9.224600033086155,-17.54448652027516,-9.047853218234344,3.92645058866427,71
69,0.12245652675628663,0.0053235672062217874,0.0033440351486206054,0.00039057876073542007,6,sqrt,2,6,10,0,"{'max_depth': 6, 'max_features': 'sqrt', 'min_samples_leaf': 2, 'min_samples_split': 6, 'n_estimators': 10, 'random_state': 0}",-0.7471317257283784,-0.757479771305413,-1.1332988727763662,-0.8492783214774937,-0.8431460243640336,-0.7703502509198435,-0.8680597317155618,-0.7549462700150088,-0.9687061664766496,-0.7692901176465747,-0.8461687252425323,0.11645236112515346,101,-0.8616864285748524,-0.8684630603194623,-2.138774043794322,-1.3173456630785032,-1.4409383973735863,-1.590849461055757,-1.3939431914809253,-1.0645484433809527,-1.6767617711232483,-1.4657111475980193,-1.381902160777963,0.36786348861810475,101,-6.93475520014746,-5.174264150892544,-6.058831273079576,-8.437885583419046,-10.486217726770796,-15.107476259469987,-6.717156113386652,-7.299702355369494,-9.70407091893076,-17.25502833403773,-9.317538791550406,3.7830323083950104,91
70,0.23420336246490478,0.005569180473353332,0.004340767860412598,0.0004523433869436538,6,sqrt,2,6,20,0,"{'max_depth': 6, 'max_features': 'sqrt', 'min_samples_leaf': 2, 'min_samples_split': 6, 'n_estimators': 20, 'random_state': 0}",-0.7314918622177407,-0.7433799519769029,-1.1530794138886378,-0.8414500652757853,-0.8409028572823615,-0.761814627232251,-0.8408773765624504,-0.7540247309877971,-0.9564286579239648,-0.7509583963773295,-0.8374407939725221,0.12411893500966527,79,-0.8290391969352606,-0.8449389920938094,-2.1798186898781875,-1.2759469504817784,-1.4085298096884793,-1.5629692765928602,-1.3262938742249677,-1.0592825522236526,-1.5960164655297346,-1.4004619288360873,-1.3483297736484816,0.37649336906506525,73,-6.859726337467471,-5.434284770066821,-6.036598170906389,-8.097064718395028,-10.5863281878731,-14.709086057797062,-6.40889849663372,-6.687064961109705,-9.295495138035662,-16.877516680282028,-9.099206351856699,3.6893072876494633,75
71,0.3534859657287598,0.009754715530665176,0.005349111557006836,0.0005176671083858585,6,sqrt,2,6,30,0,"{'max_depth': 6, 'max_features': 'sqrt', 'min_samples_leaf': 2, 'min_samples_split': 6, 'n_estimators': 30, 'random_state': 0}",-0.726791552071616,-0.7494619927906031,-1.1399515457135816,-0.8400550897817582,-0.8518874706495303,-0.7595512312429038,-0.842463501700682,-0.7579270950042385,-0.9511527632589613,-0.7423299601720084,-0.8361572202385883,0.1208661520310211,65,-0.8176866032535739,-0.8579766357967992,-2.135640663696859,-1.2705862138734072,-1.4460135389720123,-1.5754833410158364,-1.3315338350921002,-1.0591545626042307,-1.5745477347883912,-1.394376697902448,-1.3462999826995659,0.36691004685557177,63,-6.429995830983401,-5.291048312237274,-5.904131478569571,-8.080923743909349,-9.931289947743661,-14.82249928691856,-6.136153033257793,-6.593851424896524,-9.176473284733905,-17.04854844178194,-8.941491478503199,3.7990309134540943,61
72,0.123016357421875,0.005893183915656579,0.003286886215209961,0.0003129762524807344,6,sqrt,4,2,10,0,"{'max_depth': 6, 'max_features': 'sqrt', 'min_samples_leaf': 4, 'min_samples_split': 2, 'n_estimators': 10, 'random_state': 0}",-0.7490305510647932,-0.7339169777450261,-1.122281522810411,-0.8468461967109456,-0.8463877105593307,-0.7838934315008541,-0.852375611208865,-0.770476856643956,-0.9458524305159294,-0.7827322564384654,-0.8433793545198576,0.11036497678103399,91,-0.8690774466511044,-0.8282923730416715,-2.1041734836634554,-1.2902477084482586,-1.466485629467115,-1.6755675500648284,-1.3429449685181003,-1.09391792129227,-1.5902404561845145,-1.5343135485766857,-1.3795261085908004,0.3666024162872405,93,-7.7587394252677235,-5.107550640786956,-6.153145301267553,-8.325306167471428,-10.058509892669413,-15.676657771840425,-5.687330747316478,-7.162187969310352,-9.56638393017358,-17.952750663369297,-9.344856250947322,4.056901440303823,95
