,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_max_depth,param_max_features,param_min_samples_leaf,param_min_samples_split,param_n_estimators,param_random_state,params,split0_test_neg_mean_absolute_error,split1_test_neg_mean_absolute_error,split2_test_neg_mean_absolute_error,split3_test_neg_mean_absolute_error,split4_test_neg_mean_absolute_error,split5_test_neg_mean_absolute_error,split6_test_neg_mean_absolute_error,split7_test_neg_mean_absolute_error,split8_test_neg_mean_absolute_error,split9_test_neg_mean_absolute_error,mean_test_neg_mean_absolute_error,std_test_neg_mean_absolute_error,rank_test_neg_mean_absolute_error,split0_test_neg_mean_squared_error,split1_test_neg_mean_squared_error,split2_test_neg_mean_squared_error,split3_test_neg_mean_squared_error,split4_test_neg_mean_squared_error,split5_test_neg_mean_squared_error,split6_test_neg_mean_squared_error,split7_test_neg_mean_squared_error,split8_test_neg_mean_squared_error,split9_test_neg_mean_squared_error,mean_test_neg_mean_squared_error,std_test_neg_mean_squared_error,rank_test_neg_mean_squared_error,split0_test_max_error,split1_test_max_error,split2_test_max_error,split3_test_max_error,split4_test_max_error,split5_test_max_error,split6_test_max_error,split7_test_max_error,split8_test_max_error,split9_test_max_error,mean_test_max_error,std_test_max_error,rank_test_max_error
97,0.2499323606491089,0.005159249385705288,0.0043866634368896484,0.00048763202415987424,6,log2,2,6,20,0,"{'max_depth': 6, 'max_features': 'log2', 'min_samples_leaf': 2, 'min_samples_split': 6, 'n_estimators': 20, 'random_state': 0}",-0.7992263122397669,-0.9285667867243257,-1.3159538430688287,-0.9592510206813123,-0.9160495977693746,-0.8873776471499826,-1.0096662078765228,-0.9689381723932092,-1.047750239093149,-0.9361549796212033,-0.9768934806617675,0.12988725288791542,87,-1.0526384446981418,-1.2326973528818603,-3.0636671750153,-1.7165117897216928,-1.900183911826542,-2.3545984029154274,-1.91356055940979,-1.6423761502968146,-2.0316366383485938,-2.330108858416133,-1.9237979283530293,0.5496340368775107,87,-9.2177702498326,-5.3660190378784325,-7.275749458678224,-8.853452684437919,-13.44433176721994,-17.395761692923692,-6.891297182773663,-9.431433693134029,-10.615002334135166,-21.987470786840795,-11.047828888785446,4.903753846034878,95
98,0.36592655181884765,0.004448054630677565,0.005281662940979004,0.00045069863274322373,6,log2,2,6,30,0,"{'max_depth': 6, 'max_features': 'log2', 'min_samples_leaf': 2, 'min_samples_split': 6, 'n_estimators': 30, 'random_state': 0}",-0.7840145622552014,-0.9226812451658055,-1.3021377967849763,-0.9433625428062042,-0.8727500435483843,-0.8830640513028988,-1.0171628612955423,-0.9548196560827615,-1.029012922108882,-0.926229949916245,-0.96352356312669,0.13126454557048928,77,-1.015424667439378,-1.221221990526101,-2.9551942965902347,-1.6962552583251684,-1.7308888153272461,-2.2649327301425117,-1.9177441345490982,-1.6013502628285397,-1.9785134213743432,-2.2968591695752423,-1.8678384746677863,0.5294108951717811,77,-9.187904812710055,-5.147067412958215,-7.092840946394002,-9.158602286832869,-13.749412192356825,-17.071249381778618,-6.498777009527696,-9.327906206185425,-9.825232161735137,-21.837014506484557,-10.88960069169634,4.923133875732242,80
99,0.12406752109527588,0.001424208737398579,0.003493070602416992,0.0006671178924998355,6,log2,4,2,10,0,"{'max_depth': 6, 'max_features': 'log2', 'min_samples_leaf': 4, 'min_samples_split': 2, 'n_estimators': 10, 'random_state': 0}",-0.7796347996740988,-0.9523670256960723,-1.3310163178136596,-0.9405722796473531,-0.9249320902360959,-0.8912727986399103,-1.0712695905858263,-0.9807738142064096,-1.1084113689098118,-0.9786969604083129,-0.9958947045817551,0.14102385770334505,105,-1.028728803377885,-1.2655413151999022,-3.099825089816622,-1.6696981562118147,-1.8963424802242295,-2.1919941880965,-2.1092118306619994,-1.7076928611762727,-2.3479552474616914,-2.4044935458041112,-1.9721483518031029,0.567751698373443,105,-9.36988402954194,-5.295809146516424,-7.365672088065137,-8.895115339190834,-13.671939919632013,-16.550068416113223,-6.5257492325153414,-9.43460037771425,-10.390421419784268,-22.02488081372435,-10.952414078279777,4.849152577978572,87
100,0.2451479911804199,0.002706024297508118,0.004285287857055664,0.0004592275780669048,6,log2,4,2,20,0,"{'max_depth': 6, 'max_features': 'log2', 'min_samples_leaf': 4, 'min_samples_split': 2, 'n_estimators': 20, 'random_state': 0}",-0.7856014392479521,-0.9377158656874189,-1.3772778146816482,-0.9374756820912407,-0.9153537496026302,-0.8780361249155682,-1.0025282767920234,-0.9578303902291673,-1.047625607709187,-0.9518581231862309,-0.9791303074143066,0.14837423524684046,88,-1.0319415777190668,-1.255691982281754,-3.3582642692125297,-1.6447554848777433,-1.9419223325072899,-2.209356346061135,-1.8933023933416968,-1.5917905972190285,-2.0471840849007106,-2.3963600021335405,-1.9370569070254497,0.6170205568084963,91,-9.638336176914589,-5.254335892116183,-7.52298461234227,-8.588623189827796,-14.209414784565002,-16.72956774839364,-5.762803573501186,-8.937947844743498,-10.510552225575193,-21.773891560660633,-10.892845760863999,4.937420501162843,81
101,0.3768906116485596,0.011583023735176454,0.006086158752441406,0.0011329988071612906,6,log2,4,2,30,0,"{'max_depth': 6, 'max_features': 'log2', 'min_samples_leaf': 4, 'min_samples_split': 2, 'n_estimators': 30, 'random_state': 0}",-0.772431841390298,-0.942473790415335,-1.3585585534382583,-0.9276445085234258,-0.8735154570576232,-0.8798422161711055,-1.0097710348530615,-0.946144424266766,-1.0288565822179006,-0.9394146722177321,-0.9678653080551506,0.14714112742068175,79,-0.9976305599116295,-1.2625584618066135,-3.247198171285616,-1.6396478463779283,-1.7797009862696036,-2.1814393420057128,-1.8766029306581593,-1.5629020477579678,-1.9894010711374495,-2.340558271069181,-1.887763968827986,0.5926025500251366,79,-9.468282097431384,-5.405636422025262,-7.465049187888372,-8.922071253031344,-14.452243189205763,-16.516996084611748,-5.787878574397695,-8.881029371386713,-9.650031964221078,-21.694628355697784,-10.824384649989714,4.902624660983765,75
102,0.13702759742736817,0.006410715761581021,0.003970289230346679,0.0007579907256761128,6,log2,4,4,10,0,"{'max_depth': 6, 'max_features': 'log2', 'min_samples_leaf': 4, 'min_samples_split': 4, 'n_estimators': 10, 'random_state': 0}",-0.7796347996740988,-0.9523670256960723,-1.3310163178136596,-0.9405722796473531,-0.9249320902360959,-0.8912727986399103,-1.0712695905858263,-0.9807738142064096,-1.1084113689098118,-0.9786969604083129,-0.9958947045817551,0.14102385770334505,105,-1.028728803377885,-1.2655413151999022,-3.099825089816622,-1.6696981562118147,-1.8963424802242295,-2.1919941880965,-2.1092118306619994,-1.7076928611762727,-2.3479552474616914,-2.4044935458041112,-1.9721483518031029,0.567751698373443,105,-9.36988402954194,-5.295809146516424,-7.365672088065137,-8.895115339190834,-13.671939919632013,-16.550068416113223,-6.5257492325153414,-9.43460037771425,-10.390421419784268,-22.02488081372435,-10.952414078279777,4.849152577978572,87
103,0.2509115219116211,0.008715789209401009,0.004476380348205566,0.0004866899376354619,6,log2,4,4,20,0,"{'max_depth': 6, 'max_features': 'log2', 'min_samples_leaf': 4, 'min_samples_split': 4, 'n_estimators': 20, 'random_state': 0}",-0.7856014392479521,-0.9377158656874189,-1.3772778146816482,-0.9374756820912407,-0.9153537496026302,-0.8780361249155682,-1.0025282767920234,-0.9578303902291673,-1.047625607709187,-0.9518581231862309,-0.9791303074143066,0.14837423524684046,88,-1.0319415777190668,-1.255691982281754,-3.3582642692125297,-1.6447554848777433,-1.9419223325072899,-2.209356346061135,-1.8933023933416968,-1.5917905972190285,-2.0471840849007106,-2.3963600021335405,-1.9370569070254497,0.6170205568084963,91,-9.638336176914589,-5.254335892116183,-7.52298461234227,-8.588623189827796,-14.209414784565002,-16.72956774839364,-5.762803573501186,-8.937947844743498,-10.510552225575193,-21.773891560660633,-10.892845760863999,4.937420501162843,81
104,0.36489770412445066,0.0029904282192345887,0.005383801460266113,0.0004906981280522949,6,log2,4,4,30,0,"{'max_depth': 6, 'max_features': 'log2', 'min_samples_leaf': 4, 'min_samples_split': 4, 'n_estimators': 30, 'random_state': 0}",-0.772431841390298,-0.942473790415335,-1.3585585534382583,-0.9276445085234258,-0.8735154570576232,-0.8798422161711055,-1.0097710348530615,-0.946144424266766,-1.0288565822179006,-0.9394146722177321,-0.9678653080551506,0.14714112742068175,79,-0.9976305599116295,-1.2625584618066135,-3.247198171285616,-1.6396478463779283,-1.7797009862696036,-2.1814393420057128,-1.8766029306581593,-1.5629020477579678,-1.9894010711374495,-2.340558271069181,-1.887763968827986,0.5926025500251366,79,-9.468282097431384,-5.405636422025262,-7.465049187888372,-8.922071253031344,-14.452243189205763,-16.516996084611748,-5.787878574397695,-8.881029371386713,-9.650031964221078,-21.694628355697784,-10.824384649989714,4.902624660983765,75
105,0.12493987083435058,0.001921433785843709,0.0032922506332397463,0.0004563851517474115,6,log2,4,6,10,0,"{'max_depth': 6, 'max_features': 'log2', 'min_samples_leaf': 4, 'min_samples_split': 6, 'n_estimators': 10, 'random_state': 0}",-0.7796347996740988,-0.9523670256960723,-1.3310163178136596,-0.9405722796473531,-0.9249320902360959,-0.8912727986399103,-1.0712695905858263,-0.9807738142064096,-1.1084113689098118,-0.9786969604083129,-0.9958947045817551,0.14102385770334505,105,-1.028728803377885,-1.2655413151999022,-3.099825089816622,-1.6696981562118147,-1.8963424802242295,-2.1919941880965,-2.1092118306619994,-1.7076928611762727,-2.3479552474616914,-2.4044935458041112,-1.9721483518031029,0.567751698373443,105,-9.36988402954194,-5.295809146516424,-7.365672088065137,-8.895115339190834,-13.671939919632013,-16.550068416113223,-6.5257492325153414,-9.43460037771425,-10.390421419784268,-22.02488081372435,-10.952414078279777,4.849152577978572,87
106,0.2514385938644409,0.00932700851271504,0.004887676239013672,0.0008276128924283165,6,log2,4,6,20,0,"{'max_depth': 6, 'max_features': 'log2', 'min_samples_leaf': 4, 'min_samples_split': 6, 'n_estimators': 20, 'random_state': 0}",-0.7856014392479521,-0.9377158656874189,-1.3772778146816482,-0.9374756820912407,-0.9153537496026302,-0.8780361249155682,-1.0025282767920234,-0.9578303902291673,-1.047625607709187,-0.9518581231862309,-0.9791303074143066,0.14837423524684046,88,-1.0319415777190668,-1.255691982281754,-3.3582642692125297,-1.6447554848777433,-1.9419223325072899,-2.209356346061135,-1.8933023933416968,-1.5917905972190285,-2.0471840849007106,-2.3963600021335405,-1.9370569070254497,0.6170205568084963,91,-9.638336176914589,-5.254335892116183,-7.52298461234227,-8.588623189827796,-14.209414784565002,-16.72956774839364,-5.762803573501186,-8.937947844743498,-10.510552225575193,-21.773891560660633,-10.892845760863999,4.937420501162843,81
107,0.401047682762146,0.0714037041777124,0.006578683853149414,0.002532936201653799,6,log2,4,6,30,0,"{'max_depth': 6, 'max_features': 'log2', 'min_samples_leaf': 4, 'min_samples_split': 6, 'n_estimators': 30, 'random_state': 0}",-0.772431841390298,-0.942473790415335,-1.3585585534382583,-0.9276445085234258,-0.8735154570576232,-0.8798422161711055,-1.0097710348530615,-0.946144424266766,-1.0288565822179006,-0.9394146722177321,-0.9678653080551506,0.14714112742068175,79,-0.9976305599116295,-1.2625584618066135,-3.247198171285616,-1.6396478463779283,-1.7797009862696036,-2.1814393420057128,-1.8766029306581593,-1.5629020477579678,-1.9894010711374495,-2.340558271069181,-1.887763968827986,0.5926025500251366,79,-9.468282097431384,-5.405636422025262,-7.465049187888372,-8.922071253031344,-14.452243189205763,-16.516996084611748,-5.787878574397695,-8.881029371386713,-9.650031964221078,-21.694628355697784,-10.824384649989714,4.902624660983765,75
108,0.21077699661254884,0.0071489962659874885,0.004087901115417481,0.0005375797330086238,8,sqrt,1,2,10,0,"{'max_depth': 8, 'max_features': 'sqrt', 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 10, 'random_state': 0}",-0.6245659768609525,-0.6701434115247853,-1.3818014835205363,-0.8833051681768633,-0.7721521464092289,-0.7852823407087217,-0.9121346428987431,-0.8673770910294598,-0.9172208157039106,-0.7991021317398297,-0.861308520857303,0.1968076951746787,45,-0.6827370262960837,-0.7543199034854768,-3.44895359748604,-1.4307172258437182,-1.333882965890795,-1.6817648431165981,-1.6352872350604075,-1.3302463281519503,-1.6005404971028796,-1.678848683869948,-1.55772983063039,0.7171957880940213,53,-9.69321147941885,-6.576731453191046,-7.033891476066591,-6.3897157782262965,-14.567766830345608,-14.275805137091481,-5.961845419430542,-8.67209187028637,-9.404377882103581,-19.1325368014825,-10.170797412764287,4.1752622798774865,49
109,0.403588604927063,0.020606486900216065,0.005579543113708496,0.0012781343092850852,8,sqrt,1,2,20,0,"{'max_depth': 8, 'max_features': 'sqrt', 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 20, 'random_state': 0}",-0.6059008651998232,-0.6840707297580338,-1.2390842681888516,-0.8579099037348569,-0.769979740526998,-0.7721267172270116,-0.8761144380579735,-0.8470473935492326,-0.8863751475274927,-0.7762134727523318,-0.8314822676522606,0.15970684248527772,19,-0.6507274698859378,-0.7298561427870285,-2.771286401871737,-1.2979422210492844,-1.3221174272434353,-1.6749613679397837,-1.4601697229156427,-1.2543178824320873,-1.4759827053658263,-1.584844013461625,-1.4222205354952389,0.5516212996912077,19,-8.511987104533006,-5.564919535600936,-7.079777783848094,-6.386835837605858,-14.016649648939037,-14.224245423023852,-6.440925863529046,-8.46415126886422,-9.333661566228589,-20.661413108883785,-10.068456714105642,4.544592513730062,48
110,0.6147427320480346,0.020150355115440045,0.006483054161071778,0.0004979877854916342,8,sqrt,1,2,30,0,"{'max_depth': 8, 'max_features': 'sqrt', 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 30, 'random_state': 0}",-0.6071288934994443,-0.6174208335631378,-1.212288103334955,-0.8372736049214616,-0.7544730330921035,-0.7548206917740965,-0.8835460811992614,-0.8518133100350955,-0.8795060638857167,-0.7654826890758971,-0.8163753304381169,0.16140470977685564,13,-0.6502512151453447,-0.6126966573197763,-2.63630637697312,-1.2644479472835393,-1.2539733902526766,-1.6495849726401737,-1.4666586570434477,-1.264598808263011,-1.4439928203463643,-1.620320555419536,-1.386283140068699,0.5370089284220433,12,-8.563959925279814,-5.227781200866602,-6.790945715125924,-6.2997934243442195,-13.262170602360406,-14.661823021897241,-6.9188406548251145,-8.370808184482541,-8.889368968962398,-21.303440656003993,-10.028893235414827,4.715304073309408,47
111,0.2121325969696045,0.011238873003591993,0.0042897224426269535,0.0007798265591189241,8,sqrt,1,4,10,0,"{'max_depth': 8, 'max_features': 'sqrt', 'min_samples_leaf': 1, 'min_samples_split': 4, 'n_estimators': 10, 'random_state': 0}",-0.6496406552413209,-0.6962525028011884,-1.290947218615674,-0.8959501787105698,-0.7941543634656859,-0.8005847931269778,-0.9230118817605774,-0.8618431457814206,-0.8953677267492703,-0.7686135989529779,-0.8576366065205663,0.16717009916255618,41,-0.7352952547822063,-0.7553658059577028,-2.9497192743373435,-1.433208860924781,-1.3497292392531757,-1.897913004707583,-1.6554422356949636,-1.313824830938091,-1.5553119980560386,-1.6371349368748125,-1.5282945441526699,0.5915234230152051,46,-9.653371736165901,-4.736254444528566,-6.802365625655929,-6.4173065472595745,-13.20340986834103,-16.584099915080635,-6.755340326304939,-7.935326135131618,-9.222102208759452,-21.91467060651264,-10.322424741374029,5.107010387045095,52
112,0.41457061767578124,0.009679407018514821,0.005685043334960937,0.0006387025552783647,8,sqrt,1,4,20,0,"{'max_depth': 8, 'max_features': 'sqrt', 'min_samples_leaf': 1, 'min_samples_split': 4, 'n_estimators': 20, 'random_state': 0}",-0.6192048039232274,-0.6149120975824374,-1.21302117993541,-0.8658682282195622,-0.7684159901122839,-0.779821075643556,-0.878479280823188,-0.8330273576497093,-0.8801081713762273,-0.7475942792690734,-0.8200452464534674,0.15989673395137874,15,-0.6695263261073612,-0.6049455719221922,-2.6005321839897553,-1.3457504810324694,-1.2592093925159054,-1.8379005077809483,-1.4965977569541555,-1.2157946551181884,-1.490804076327021,-1.542045974062111,-1.406310692581011,0.5378465992435251,15,-6.781938943644409,-4.700444732885089,-6.158269043958001,-6.840849155338233,-11.115129908419192,-15.908488819403097,-7.385870835026335,-7.62430615838608,-9.131164067972897,-21.85526672880771,-9.750172839384105,5.024836018594333,20
