,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_algorithm,param_leaf_size,param_n_neighbors,param_p,param_weights,params,split0_test_neg_mean_absolute_error,split1_test_neg_mean_absolute_error,split2_test_neg_mean_absolute_error,split3_test_neg_mean_absolute_error,split4_test_neg_mean_absolute_error,split5_test_neg_mean_absolute_error,split6_test_neg_mean_absolute_error,split7_test_neg_mean_absolute_error,split8_test_neg_mean_absolute_error,split9_test_neg_mean_absolute_error,mean_test_neg_mean_absolute_error,std_test_neg_mean_absolute_error,rank_test_neg_mean_absolute_error,split0_test_neg_mean_squared_error,split1_test_neg_mean_squared_error,split2_test_neg_mean_squared_error,split3_test_neg_mean_squared_error,split4_test_neg_mean_squared_error,split5_test_neg_mean_squared_error,split6_test_neg_mean_squared_error,split7_test_neg_mean_squared_error,split8_test_neg_mean_squared_error,split9_test_neg_mean_squared_error,mean_test_neg_mean_squared_error,std_test_neg_mean_squared_error,rank_test_neg_mean_squared_error,split0_test_max_error,split1_test_max_error,split2_test_max_error,split3_test_max_error,split4_test_max_error,split5_test_max_error,split6_test_max_error,split7_test_max_error,split8_test_max_error,split9_test_max_error,mean_test_max_error,std_test_max_error,rank_test_max_error
0,0.1297295093536377,0.0028093003056794434,0.288753342628479,0.04153759116801265,kd_tree,20,3,2,uniform,"{'algorithm': 'kd_tree', 'leaf_size': 20, 'n_neighbors': 3, 'p': 2, 'weights': 'uniform'}",-1.3706486980356327,-1.2029252322217145,-1.9720740063956144,-1.4066240292370946,-1.4887163088168114,-1.7847571189279732,-1.5887163088168113,-1.5208923404903305,-1.6884726663621135,-1.7271356783919598,-1.5750962387696057,0.2137281543923603,16,-3.538509705091112,-2.648356504745952,-7.051050642099385,-3.7114387594538347,-4.696681132937415,-7.253442464849501,-4.842132379067052,-4.371847621948124,-5.38991218719862,-6.103651083701335,-4.960702248109233,1.430996743061163,16,-17.6,-7.933333333333334,-10.533333333333331,-9.033333333333335,-18.4,-21.200000000000003,-13.733333333333334,-12.666666666666666,-12.900000000000002,-30.56666666666667,-15.456666666666667,6.433852310673254,13
1,0.1273117780685425,0.0021180255984508856,0.28212699890136717,0.03866727612119707,kd_tree,20,3,2,distance,"{'algorithm': 'kd_tree', 'leaf_size': 20, 'n_neighbors': 3, 'p': 2, 'weights': 'distance'}",-1.3656463505440541,-1.2021322202561648,-1.9684126143579699,-1.4022387221800516,-1.4872632798408165,-1.788767254430367,-1.582460007475771,-1.512173247621225,-1.6837183028566252,-1.7192805472017183,-1.5712092546764764,0.2138619058631852,13,-3.517491257957058,-2.6464242919183816,-7.041057178288767,-3.698476269663902,-4.68734951727584,-7.2530568620082665,-4.80573348757691,-4.341738485120133,-5.382170493574132,-6.060718978073244,-4.943421682145663,1.4311275426488048,13,-17.6,-7.926104595881425,-10.514490819193746,-8.958355775488705,-18.400990895944204,-20.90327021051891,-14.068124567542604,-12.78206716214972,-12.89166472902453,-30.568348195363605,-15.461341695110747,6.4055787516277505,16
2,0.12664434909820557,0.0019419987261565246,0.3054280996322632,0.040377830242435166,kd_tree,20,5,2,uniform,"{'algorithm': 'kd_tree', 'leaf_size': 20, 'n_neighbors': 5, 'p': 2, 'weights': 'uniform'}",-1.355890360895386,-1.1892964824120602,-1.8957140246687985,-1.3925756052992233,-1.4345911375057105,-1.7328551850159892,-1.5667062585655551,-1.4481315669255368,-1.6599634536317953,-1.6937624486066696,-1.5369486523526725,0.20013843545528867,11,-3.4783046614892643,-2.571036043855642,-6.583549498401096,-3.685242441297396,-4.458157971676565,-7.182220740063956,-4.663460941068982,-3.921801005025126,-5.108507446322522,-5.767242666057561,-4.741952341525811,1.3681242649191672,11,-17.06,-7.48,-10.12,-8.940000000000001,-18.82,-23.320000000000004,-12.0,-10.6,-12.440000000000001,-28.160000000000004,-14.894,6.427547277150127,7
3,0.1256289005279541,0.0009027452554965983,0.30582642555236816,0.04110891779889809,kd_tree,20,5,2,distance,"{'algorithm': 'kd_tree', 'leaf_size': 20, 'n_neighbors': 5, 'p': 2, 'weights': 'distance'}",-1.348008930372404,-1.1854221557735523,-1.893820571988702,-1.3841953650981988,-1.4287933652149307,-1.7353066103025296,-1.554319186444864,-1.4411048664964834,-1.6527775890464855,-1.6842200330775596,-1.530796867381571,0.20130032291668853,8,-3.44008209999736,-2.5554068605341547,-6.575542483840875,-3.640460075819174,-4.442739341846099,-7.173207822404995,-4.605846239600035,-3.8956261643785823,-5.083922536970368,-5.703056233831121,-4.711588985922277,1.3717855066284639,8,-17.07119432175376,-7.461615832765583,-10.122266971317181,-8.896632678524355,-18.819196902183457,-22.924761784726734,-12.329369969791063,-10.771328884057619,-12.378506520055623,-28.174164918690643,-14.894903878386604,6.363040859848978,10
4,0.12588706016540527,0.0011867683718637014,0.3249023675918579,0.04220468509123891,kd_tree,20,7,2,uniform,"{'algorithm': 'kd_tree', 'leaf_size': 20, 'n_neighbors': 7, 'p': 2, 'weights': 'uniform'}",-1.3475024473014423,-1.1913652678979314,-1.8833629184885468,-1.3644938980617372,-1.3871859296482414,-1.6829472035502187,-1.569738301899106,-1.433087515499576,-1.638236637734125,-1.6802408144619199,-1.5178160934542844,0.19692621075253164,4,-3.4315784525596444,-2.5087412526454163,-6.489931538024073,-3.466522488136415,-4.187105122085382,-6.959838151797951,-4.687515779267395,-3.8011638899506814,-4.857043753088261,-5.7007797549901635,-4.609022018254539,1.3511948255644457,4,-16.442857142857143,-7.614285714285716,-9.942857142857141,-8.099999999999998,-18.7,-23.457142857142863,-11.12857142857143,-10.257142857142856,-10.871428571428572,-27.6,-14.41142857142857,6.518068450586464,4
5,0.12765867710113527,0.002824302416542831,0.32746808528900145,0.0430525402882248,kd_tree,20,7,2,distance,"{'algorithm': 'kd_tree', 'leaf_size': 20, 'n_neighbors': 7, 'p': 2, 'weights': 'distance'}",-1.339517222377923,-1.1802151770436384,-1.8790921444844388,-1.3548249334607987,-1.3835441812867697,-1.6831255678168815,-1.5556973159552132,-1.4230610955849552,-1.6292112285158051,-1.6700884623252756,-1.50983773288517,0.198388568946441,1,-3.3943136335803743,-2.4764450548253087,-6.478321646232298,-3.4276157402265017,-4.180806368507956,-6.943257298465074,-4.60975860497463,-3.7627107464953915,-4.827381041508119,-5.634901588193996,-4.573551172300965,1.3545920751625349,1,-16.469677641199503,-7.585693624097981,-9.949081241827674,-8.09984054406965,-18.702962148123866,-23.15450653362152,-11.416112406179813,-10.388364920049016,-10.727783565926972,-27.61565947487955,-14.410968209997554,6.469252807288791,1
6,0.12642009258270265,0.0013392110472497695,0.27785933017730713,0.03788839544373079,kd_tree,30,3,2,uniform,"{'algorithm': 'kd_tree', 'leaf_size': 30, 'n_neighbors': 3, 'p': 2, 'weights': 'uniform'}",-1.3706486980356327,-1.2029252322217145,-1.9720740063956144,-1.4066240292370946,-1.4887163088168114,-1.7847571189279732,-1.5887163088168113,-1.5208923404903305,-1.6884726663621135,-1.7271356783919598,-1.5750962387696057,0.2137281543923603,16,-3.538509705091112,-2.648356504745952,-7.051050642099385,-3.7114387594538347,-4.696681132937415,-7.253442464849501,-4.842132379067052,-4.371847621948124,-5.38991218719862,-6.103651083701335,-4.960702248109233,1.430996743061163,16,-17.6,-7.933333333333334,-10.533333333333331,-9.033333333333335,-18.4,-21.200000000000003,-13.733333333333334,-12.666666666666666,-12.900000000000002,-30.56666666666667,-15.456666666666667,6.433852310673254,13
7,0.1259540319442749,0.0007771999124705183,0.2777542591094971,0.03845158417262635,kd_tree,30,3,2,distance,"{'algorithm': 'kd_tree', 'leaf_size': 30, 'n_neighbors': 3, 'p': 2, 'weights': 'distance'}",-1.3656463505440541,-1.2021322202561648,-1.9684126143579699,-1.4022387221800516,-1.4872632798408165,-1.788767254430367,-1.582460007475771,-1.512173247621225,-1.6837183028566252,-1.7192805472017183,-1.5712092546764764,0.2138619058631852,13,-3.517491257957058,-2.6464242919183816,-7.041057178288767,-3.698476269663902,-4.68734951727584,-7.2530568620082665,-4.80573348757691,-4.341738485120133,-5.382170493574132,-6.060718978073244,-4.943421682145663,1.4311275426488048,13,-17.6,-7.926104595881425,-10.514490819193746,-8.958355775488705,-18.400990895944204,-20.90327021051891,-14.068124567542604,-12.78206716214972,-12.89166472902453,-30.568348195363605,-15.461341695110747,6.4055787516277505,16
8,0.12616772651672364,0.001269755605484882,0.30405211448669434,0.040532554639862994,kd_tree,30,5,2,uniform,"{'algorithm': 'kd_tree', 'leaf_size': 30, 'n_neighbors': 5, 'p': 2, 'weights': 'uniform'}",-1.355890360895386,-1.1892964824120602,-1.8957140246687985,-1.3925756052992233,-1.4345911375057105,-1.7328551850159892,-1.5667062585655551,-1.4481315669255368,-1.6599634536317953,-1.6937624486066696,-1.5369486523526725,0.20013843545528867,11,-3.4783046614892643,-2.571036043855642,-6.583549498401096,-3.685242441297396,-4.458157971676565,-7.182220740063956,-4.663460941068982,-3.921801005025126,-5.108507446322522,-5.767242666057561,-4.741952341525811,1.3681242649191672,11,-17.06,-7.48,-10.12,-8.940000000000001,-18.82,-23.320000000000004,-12.0,-10.6,-12.440000000000001,-28.160000000000004,-14.894,6.427547277150127,7
9,0.12553625106811522,0.0004973767780775713,0.3043829917907715,0.04074329092215089,kd_tree,30,5,2,distance,"{'algorithm': 'kd_tree', 'leaf_size': 30, 'n_neighbors': 5, 'p': 2, 'weights': 'distance'}",-1.348008930372404,-1.1854221557735523,-1.893820571988702,-1.3841953650981988,-1.4287933652149307,-1.7353066103025296,-1.554319186444864,-1.4411048664964834,-1.6527775890464855,-1.6842200330775596,-1.530796867381571,0.20130032291668853,8,-3.44008209999736,-2.5554068605341547,-6.575542483840875,-3.640460075819174,-4.442739341846099,-7.173207822404995,-4.605846239600035,-3.8956261643785823,-5.083922536970368,-5.703056233831121,-4.711588985922277,1.3717855066284639,8,-17.07119432175376,-7.461615832765583,-10.122266971317181,-8.896632678524355,-18.819196902183457,-22.924761784726734,-12.329369969791063,-10.771328884057619,-12.378506520055623,-28.174164918690643,-14.894903878386604,6.363040859848978,10
