,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_max_depth,param_max_features,param_min_samples_leaf,param_min_samples_split,param_random_state,params,split0_test_neg_mean_absolute_error,split1_test_neg_mean_absolute_error,split2_test_neg_mean_absolute_error,split3_test_neg_mean_absolute_error,split4_test_neg_mean_absolute_error,split5_test_neg_mean_absolute_error,split6_test_neg_mean_absolute_error,split7_test_neg_mean_absolute_error,split8_test_neg_mean_absolute_error,split9_test_neg_mean_absolute_error,mean_test_neg_mean_absolute_error,std_test_neg_mean_absolute_error,rank_test_neg_mean_absolute_error,split0_test_neg_mean_squared_error,split1_test_neg_mean_squared_error,split2_test_neg_mean_squared_error,split3_test_neg_mean_squared_error,split4_test_neg_mean_squared_error,split5_test_neg_mean_squared_error,split6_test_neg_mean_squared_error,split7_test_neg_mean_squared_error,split8_test_neg_mean_squared_error,split9_test_neg_mean_squared_error,mean_test_neg_mean_squared_error,std_test_neg_mean_squared_error,rank_test_neg_mean_squared_error,split0_test_max_error,split1_test_max_error,split2_test_max_error,split3_test_max_error,split4_test_max_error,split5_test_max_error,split6_test_max_error,split7_test_max_error,split8_test_max_error,split9_test_max_error,mean_test_max_error,std_test_max_error,rank_test_max_error
0,0.2199587345123291,0.003470587521334693,0.0031917572021484377,0.0005984545585135616,,0.5,1,2,0,"{'max_depth': None, 'max_features': 0.5, 'min_samples_leaf': 1, 'min_samples_split': 2, 'random_state': 0}",-0.6136363636363636,-0.6932023755139334,-1.2980767473732298,-0.9681589767016904,-0.985929648241206,-0.8792370945637278,-1.0683417085427138,-0.9882594792142532,-1.0629282777523983,-0.9829145728643216,-0.9540685244403837,0.18330580966162882,35,-0.6884250799451805,-0.9184764732754683,-3.0350516674280494,-1.8926930105070807,-2.670248972133394,-1.66912859753312,-2.566660575605299,-1.9733531292827775,-2.5278357697578806,-2.2535495660118774,-2.0195422841480126,0.7205811169368237,35,-5.2,-5.699999999999999,-8.399999999999999,-13.7,-20.1,-10.200000000000003,-10.500000000000002,-11.799999999999999,-14.200000000000003,-14.200000000000003,-11.400000000000002,4.230839160261237,53
1,0.2083871841430664,0.009701811903566213,0.002897953987121582,0.0008257423533006279,,0.5,1,5,0,"{'max_depth': None, 'max_features': 0.5, 'min_samples_leaf': 1, 'min_samples_split': 5, 'random_state': 0}",-0.6964671844068828,-0.6593794731231917,-1.4898119384802802,-1.024059692401401,-1.0196071265417999,-0.9287612303943964,-1.054145728643216,-0.9512448606669712,-1.0037840718745241,-0.9016255520024364,-0.97288868585351,0.21488577437026724,36,-0.9132285163189686,-0.774804259936044,-4.00270865818994,-2.3311295746408813,-2.0804055936246892,-1.7670154116542307,-2.6515658151870465,-1.805293227501142,-2.116437173239937,-1.8683860908075731,-2.031097432110045,0.8571505453676522,36,-4.899999999999999,-5.1,-7.799999999999999,-21.200000000000003,-11.500000000000002,-11.200000000000003,-28.6,-11.666666666666666,-8.100000000000001,-21.200000000000003,-13.126666666666665,7.51010874310974,141
2,0.20665297508239747,0.02615255149256187,0.003193235397338867,0.0007457133973971448,,0.5,1,10,0,"{'max_depth': None, 'max_features': 0.5, 'min_samples_leaf': 1, 'min_samples_split': 10, 'random_state': 0}",-0.6474671245839587,-0.7109908126491041,-1.331208350555084,-1.0057965512990639,-1.0012344913601194,-0.9250540944259538,-0.996636682691959,-0.9234489184740442,-1.0235300963692924,-0.9750032721326691,-0.9540370394541249,0.17580690181043931,34,-0.8582471434069944,-0.938830411693868,-3.1725765865922866,-2.0749830127872,-1.8800121341162048,-2.135745056100033,-2.10131262816896,-1.9475788632358175,-2.1288247931260553,-2.461915941474311,-1.970002657070173,0.6385169203098561,34,-6.949999999999999,-5.933333333333332,-8.7,-10.0,-10.025000000000002,-17.200000000000003,-13.549999999999999,-19.700000000000003,-9.799999999999997,-16.1,-11.795833333333334,4.371078003955852,77
3,0.2035820484161377,0.007226272270931996,0.0024930477142333985,0.0004982477170400816,,0.5,2,2,0,"{'max_depth': None, 'max_features': 0.5, 'min_samples_leaf': 2, 'min_samples_split': 2, 'random_state': 0}",-0.6577280341099436,-0.67217679305619,-1.3552641997868127,-1.008086645347952,-1.016419978681285,-0.8319788335617482,-1.0556943809958885,-0.9032701385716461,-1.0123899802040506,-0.9557012334399267,-0.9468710217755444,0.19124446826572472,33,-0.8383607431094868,-0.838734994416527,-3.434563166844322,-1.9154985038830514,-1.953262174508908,-1.3785595921526825,-2.2055520950713157,-1.6470576683924674,-2.2189690358357446,-2.183308964011979,-1.8613866938226482,0.7216411743635478,32,-5.75,-5.0,-8.299999999999999,-9.833333333333336,-10.0,-10.200000000000003,-9.8,-11.666666666666666,-10.100000000000001,-22.950000000000003,-10.360000000000001,4.639553378888485,11
4,0.20983555316925048,0.011020074059663569,0.0035934925079345705,0.0007959402481573432,,0.5,2,5,0,"{'max_depth': None, 'max_features': 0.5, 'min_samples_leaf': 2, 'min_samples_split': 5, 'random_state': 0}",-0.6092013095781941,-0.689217679305619,-1.3695424090147708,-1.0426823511496877,-1.047431856250952,-0.8847921425308359,-0.9963773412517132,-0.9571303487132635,-0.9516156540277143,-0.8685986751941527,-0.9416589767016903,0.1976453408559247,32,-0.7022994708390435,-0.8507582435536266,-3.4134949913709964,-2.1949221372011567,-2.264350029186336,-1.9282967717374753,-1.8442918633571896,-1.835275652251155,-1.8977657530074614,-1.6855539455484492,-1.861700885805289,0.7131065240429747,33,-6.5,-5.366666666666665,-10.175,-8.450000000000001,-14.075,-12.175,-9.533333333333331,-12.600000000000003,-10.149999999999999,-15.800000000000004,-10.482500000000002,3.0951472994924756,20
5,0.19461517333984374,0.016372184555783424,0.003093910217285156,0.0008283745629391094,,0.5,2,10,0,"{'max_depth': None, 'max_features': 0.5, 'min_samples_leaf': 2, 'min_samples_split': 10, 'random_state': 0}",-0.6284202759830901,-0.659327100872327,-1.3476813178446345,-1.0290468032804716,-0.9737619373925906,-0.8495779510829762,-0.9410547361627764,-0.9197306608801584,-0.9640408572443748,-0.9121809987890389,-0.922482263953244,0.18920986063737777,21,-0.7845450716758627,-0.8001937519768326,-3.584688988805977,-2.469692450806652,-1.9640673895162093,-1.5956385380543148,-1.6554493674547583,-1.756144270968935,-1.9338733623373803,-2.0103980887467756,-1.8554691280343696,0.7607420803063846,31,-4.699999999999999,-5.140000000000001,-9.7,-17.450000000000003,-8.766666666666666,-17.200000000000003,-7.0,-13.614285714285716,-9.0,-17.100000000000005,-10.967095238095238,4.741134256062954,34
6,0.1806696891784668,0.012342834200202081,0.0027890443801879884,0.0005972073260352529,,0.5,4,2,0,"{'max_depth': None, 'max_features': 0.5, 'min_samples_leaf': 4, 'min_samples_split': 2, 'random_state': 0}",-0.6147173094911789,-0.6783696621636319,-1.302335323805173,-0.990957873784507,-0.9597279362178861,-0.8236937936435423,-0.9392555852857358,-0.9045210359155083,-0.973299343035524,-0.8846524288107203,-0.9071530292153408,0.17796107870395636,15,-0.6855862037977974,-0.9017672229680663,-3.0286998835718992,-1.764431243629247,-1.9417539278015004,-1.5404331340530728,-1.752356496614178,-1.6486758778366686,-1.9579643849335833,-1.8841494357027877,-1.7105817810908799,0.6020319338901762,20,-5.25,-5.425000000000001,-8.024999999999999,-9.0,-7.825000000000001,-14.166666666666668,-11.6,-13.614285714285716,-9.925,-18.660000000000004,-10.34909523809524,3.99863848682265,9
7,0.1695631742477417,0.002915756679663361,0.002892899513244629,0.0005371108550600297,,0.5,4,5,0,"{'max_depth': None, 'max_features': 0.5, 'min_samples_leaf': 4, 'min_samples_split': 5, 'random_state': 0}",-0.6147173094911789,-0.6783696621636319,-1.302335323805173,-0.990957873784507,-0.9597279362178861,-0.8236937936435423,-0.9392555852857358,-0.9045210359155083,-0.973299343035524,-0.8846524288107203,-0.9071530292153408,0.17796107870395636,15,-0.6855862037977974,-0.9017672229680663,-3.0286998835718992,-1.764431243629247,-1.9417539278015004,-1.5404331340530728,-1.752356496614178,-1.6486758778366686,-1.9579643849335833,-1.8841494357027877,-1.7105817810908799,0.6020319338901762,20,-5.25,-5.425000000000001,-8.024999999999999,-9.0,-7.825000000000001,-14.166666666666668,-11.6,-13.614285714285716,-9.925,-18.660000000000004,-10.34909523809524,3.99863848682265,9
8,0.16341252326965333,0.003653879921172204,0.0025958776473999023,0.0004852476760664851,,0.5,4,10,0,"{'max_depth': None, 'max_features': 0.5, 'min_samples_leaf': 4, 'min_samples_split': 10, 'random_state': 0}",-0.6398740274242787,-0.6133271697593307,-1.1530712364129447,-0.9556563118623419,-0.9402855547579166,-0.8708659277629126,-1.004518606742225,-0.9195939654984883,-0.9282454842756351,-0.8530990631367514,-0.8878537347632823,0.1524111148674941,5,-0.7369426443420117,-0.7073668129227819,-2.313499560151878,-1.731156319693419,-1.8160851751859233,-1.8489815005700014,-2.1437111940236986,-1.860323629255096,-1.7627344896796675,-1.7360069963550027,-1.665680832217948,0.5041687369677207,11,-5.25,-7.350000000000001,-6.024999999999999,-7.474999999999998,-6.9,-14.166666666666668,-12.544444444444439,-13.614285714285716,-9.583333333333332,-18.660000000000004,-10.156873015873014,4.161643179640529,5
9,0.08190450668334961,0.004723075315001592,0.0029100656509399416,0.0005097028686764301,,sqrt,1,2,0,"{'max_depth': None, 'max_features': 'sqrt', 'min_samples_leaf': 1, 'min_samples_split': 2, 'random_state': 0}",-0.8121059844677936,-0.8764138876199178,-1.4457971676564643,-1.1512105984467793,-1.2003197807217907,-1.1089538602101416,-1.2636363636363637,-1.0203974417542256,-1.1566468707172226,-1.0655550479671083,-1.1101037003197807,0.1736963017056566,63,-1.4388168113293742,-1.5924186843307446,-3.915014938328004,-2.651605756052992,-2.8391000456829607,-3.1377661032434903,-3.198780264961169,-2.0421345363179535,-3.1670968478757424,-2.5589812699862944,-2.6541715258108725,0.7352239571270696,73,-12.399999999999999,-17.7,-9.100000000000001,-8.3,-12.899999999999999,-13.700000000000001,-8.299999999999999,-9.0,-20.200000000000003,-20.200000000000003,-13.180000000000001,4.491057781859415,142
